,ponto_id,rssi_1_1,rssi_1_2,rssi_1_3,rssi_2_1,rssi_2_2,rssi_2_3,rssi_3_1,rssi_3_2,rssi_3_3,delay_1,delay_2,delay_3,lat,lon,indoor,bts_1_dist,bts_2_dist,bts_3_dist
10,6847,-91.32285714285707,-99.2842857142857,-91.76428571428568,-102.91,-92.8475,-95.2528571428571,-87.3566666666667,-74.904,-87.35,6.0,6.0,0.0,-8.05625,-34.95713,False,0.013817590238534289,0.012903153258024257,0.001207393887679138
11,7610,-84.6314285714286,-99.6357142857143,-86.47714285714291,-95.72,-100.225,-88.2328571428571,-78.955,-89.444,-61.08,6.0,6.0,0.0,-8.05402,-34.95955,False,0.013013934839241853,0.01492085064599504,0.0021005951537586987
12,7324,-81.58,-98.7371428571429,-87.9,-96.4316666666667,-95.3975,-93.6828571428572,-85.2283333333333,-75.2824,-95.16,5.0,5.0,0.0,-8.0552,-34.95624,False,0.012519824279917924,0.011796386056758701,0.0016643316977104827
13,2728,-115.0,-115.0,-115.0,-115.0,-96.33,-92.8566666666667,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
14,7264,-89.62,-96.14,-97.09,-97.6033333333333,-94.0525,-98.92,-83.185,-80.634,-96.28,5.0,4.0,1.0,-8.05533,-34.9537,False,0.012030714858228748,0.009351918733608236,0.004200011904749454
15,4716,-101.28,-115.0,-98.49,-115.0,-99.34,-93.73,-98.74,-98.66,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
16,3160,-103.04,-115.0,-98.56,-115.0,-91.7266666666667,-95.6157142857143,-99.255,-93.26,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
17,7161,-91.4642857142857,-84.58,-91.6666666666667,-72.58,-72.915,-65.52,-87.0483333333333,-89.07,-96.3725,5.0,3.0,3.0,-8.05547,-34.95073,False,0.012116740485790862,0.006584509397064944,0.007171568866017413
18,8295,-83.24857142857141,-99.6857142857143,-85.26,-97.85,-86.97,-90.22,-70.6783333333333,-93.38,-94.6225,4.0,4.0,2.0,-8.05175,-34.95525,False,0.00894155467466494,0.010639252041381948,0.0044460544306174745
19,2626,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-87.2633333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
20,3370,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-98.44,-97.404,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
21,4294,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
22,805,-109.088333333333,-107.2,-107.01,-108.43,-97.2,-98.14857142857142,-99.84,-94.665,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
23,4315,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-100.48,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
24,3132,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
25,8686,-92.66,-98.6764285714286,-90.78714285714292,-95.72,-95.9525,-94.54,-87.395,-98.048,-96.6,3.0,4.0,2.0,-8.050510000000001,-34.953959999999995,False,0.00735592958095782,0.009588083437265034,0.006217692498029128
26,6203,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-104.73,-100.303333333333,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
27,8998,-80.03142857142859,-99.92,-79.76,-98.6366666666667,-99.86,-94.68142857142858,-95.57,-102.228666666667,-96.19,3.0,5.0,2.0,-8.04919,-34.95632,False,0.007208002497224843,0.012221534437214706,0.006330347541803755
28,1242,-109.088333333333,-107.2,-107.01,-108.43,-105.327142857143,-101.652857142857,-103.19,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
29,9437,-99.15,-77.0,-97.59142857142858,-97.46,-98.8375,-97.59,-99.5066666666667,-101.62,-94.4075,2.0,2.0,6.0,-8.04751,-34.947590000000005,False,0.006014665410473775,0.006120385935546485,0.012934148599731039
30,7474,-89.82600000000002,-89.05,-90.7325,-85.04,-82.92,-81.86,-91.7533333333333,-88.486,-96.3725,5.0,2.0,3.0,-8.05451,-34.94958,False,0.011350969121622579,0.005168448896913486,0.008359336098045024
31,3382,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-98.118,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
32,547,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
33,3519,-107.65,-115.0,-98.56,-115.0,-98.46,-97.84571428571432,-99.255,-100.394,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
34,26,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.1133333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
35,4607,-101.196666666667,-115.0,-96.04,-115.0,-98.615,-96.1,-94.42,-90.765,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
36,3872,-106.07,-115.0,-106.67,-104.161666666667,-97.5314285714286,-93.39,-96.1257142857143,-96.4366666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
37,2508,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
38,1433,-109.088333333333,-107.2,-107.148571428571,-108.9875,-104.902857142857,-104.271428571429,-104.68,-106.02,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
39,2582,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.0566666666667,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
40,1302,-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.524285714286,-103.19,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
41,6070,-103.705,-110.425,-107.381666666667,-110.33,-98.535,-94.52,-98.33,-99.005,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
42,6226,-103.705,-110.425,-107.381666666667,-110.33,-97.085,-104.73,-102.89,-99.57,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
43,4011,-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-93.9433333333333,-98.2514285714286,-97.455,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
44,1221,-109.088333333333,-107.2,-107.01,-108.43,-105.245714285714,-101.652857142857,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
45,2548,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-83.9533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
46,750,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-97.8,-93.86,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
47,437,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-89.9542857142857,-93.1633333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
48,4053,-106.07,-115.0,-106.67,-104.161666666667,-98.5457142857143,-95.5,-97.04,-95.9516666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
49,6438,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-102.726666666667,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
50,2847,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-81.58,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
51,1173,-109.088333333333,-107.2,-107.01,-108.43,-102.202857142857,-100.335714285714,-103.065,-102.11,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
52,6972,-93.8242857142857,-97.10285714285708,-90.22,-96.455,-92.6075,-93.53,-79.755,-76.532,-92.41,5.0,4.0,1.0,-8.055710000000001,-34.955009999999994,False,0.012653228836942133,0.01071571948120858,0.0029161961525326473
53,3955,-106.07,-115.0,-106.67,-104.161666666667,-96.93857142857142,-93.39,-97.8942857142857,-95.5016666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
54,3352,-100.83,-115.0,-98.56,-115.0,-99.7733333333333,-97.84571428571432,-99.255,-95.238,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
55,9238,-102.25,-88.79476190476191,-97.515,-82.75,-98.645,-97.48303571428568,-96.5633333333333,-101.648,-96.56,3.0,2.0,6.0,-8.04846,-34.94698,False,0.007113508276508664,0.004995174071043283,0.012895968362242787
56,4309,-106.07,-115.0,-106.67,-104.161666666667,-97.94714285714292,-99.5,-99.23571428571432,-97.1633333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
57,2481,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
58,4048,-106.07,-115.0,-106.67,-104.161666666667,-98.5457142857143,-95.79,-99.57142857142858,-95.9516666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
59,8119,-93.58,-97.9,-89.86857142857141,-78.75,-91.3325,-87.61142857142859,-95.53,-95.396,-93.46,4.0,2.0,3.0,-8.052019999999999,-34.95066,False,0.008703769298412538,0.006050871342213995,0.007956607317195667
60,2706,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.41,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
61,5935,-103.705,-110.425,-107.381666666667,-110.33,-93.58,-93.27,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
62,326,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.9828571428571,-87.0133333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
63,1039,-109.088333333333,-107.2,-107.01,-108.43,-99.3342857142857,-100.148571428571,-103.475,-98.24,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
64,7709,-86.86142857142859,-96.37857142857142,-89.99285714285709,-101.301666666667,-100.04,-97.70857142857142,-66.855,-86.44,-88.47,5.0,5.0,1.0,-8.05353,-34.95576,False,0.010786551812327119,0.011106455060009932,0.0027899283144943426
65,9008,-82.97714285714291,-87.02,-84.51,-89.52,-91.55,-87.52,-91.8966666666667,-98.94,-96.7675,2.0,4.0,3.0,-8.04914,-34.95301,False,0.00580848517257328,0.009142469250702114,0.007880640836888674
66,2499,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
67,7839,-95.73,-96.68857142857142,-88.9332142857143,-100.57,-102.53,-95.9528571428571,-98.4983333333333,-99.518,-97.765,4.0,4.0,2.0,-8.05284,-34.95384,False,0.009598020629276288,0.009168136342793226,0.004757520362544183
68,2861,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-87.1033333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
69,1870,-98.748,-99.67,-98.61,-100.51,-89.4275,-88.6742857142857,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
70,8462,-90.66,-90.5728571428572,-85.3128571428572,-91.53,-88.7,-91.72,-92.0083333333333,-93.176,-95.1975,3.0,3.0,3.0,-8.05135,-34.9515,False,0.007945747290217273,0.006999513125931016,0.007531327904161157
71,8012,-86.22714285714291,-87.2142857142857,-87.8857142857143,-63.04,-81.47125,-83.42142857142859,-89.7716666666667,-90.792,-97.6,4.0,1.0,4.0,-8.05222,-34.94809,False,0.009629543083656449,0.0034830480903977027,0.010288153381439822
72,534,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.13,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
73,5687,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-93.005,-97.72714285714292,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
74,8625,-96.1642857142857,-97.9,-94.76,-65.19,-84.57,-91.8171428571428,-96.955,-97.98,-98.9125,3.0,1.0,5.0,-8.05071,-34.9477,False,0.00846369304736543,0.0037311102905166595,0.011193395374062812
75,585,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-95.79857142857142,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
76,9595,-89.2671428571429,-92.6825,-94.9,-92.28,-90.9375,-89.28,-87.0581666666667,-79.366,-96.92,3.0,3.0,7.0,-8.04647,-34.94539,False,0.007279739006305963,0.0064600250773517096,0.01532392247435313
77,4128,-106.07,-115.0,-106.67,-104.161666666667,-97.9471428571428,-95.5,-99.94,-96.7116666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
78,5007,-103.116666666667,-115.0,-104.04,-115.0,-102.425,-98.425,-96.98,-99.5725,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
79,1703,-98.748,-99.67,-98.61,-95.98,-81.925,-82.2014285714286,-100.03,-95.755,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
80,3918,-106.07,-115.0,-106.67,-104.161666666667,-93.29,-93.39,-97.8142857142857,-94.99,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
81,5905,-103.705,-110.425,-107.381666666667,-110.33,-93.58,-90.51,-96.76,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
82,491,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-92.0342857142857,-90.7,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
83,5627,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-91.445,-98.55,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
84,5107,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-87.315,-88.73571428571432,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
85,2836,-115.0,-115.0,-115.0,-115.0,-96.33,-93.4833333333333,-81.7433333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
86,2266,-98.748,-97.35,-99.592,-96.86,-91.935,-92.51428571428568,-100.03,-101.03,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
87,7794,-80.33,-96.3728571428571,-95.91,-100.311428571429,-96.1425,-95.64714285714292,-60.47,-85.818,-86.66,4.0,5.0,1.0,-8.05305,-34.95562,False,0.010287920100781443,0.010949169100901473,0.0032173436247923785
88,6429,-103.705,-110.425,-107.381666666667,-110.33,-104.38,-106.59,-102.726666666667,-102.12,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
89,6041,-103.705,-110.425,-107.381666666667,-110.33,-90.51,-99.03,-98.33,-98.155,-115.0,5.0,3.0,2.0,-8.055786,-34.951505,True,0.012375903239764088,0.00742136813532404,0.006411956097795822
90,7803,-86.81857142857142,-88.6757142857143,-89.07285714285709,-68.29,-82.0125,-80.86,-90.2516666666667,-91.176,-97.255,4.0,1.0,4.0,-8.05299,-34.94873,False,0.010113248736187847,0.0040592319470565495,0.00946138467667849
91,6999,-94.91125,-96.1742857142857,-91.8085714285714,-99.79,-94.97,-91.45,-77.5566666666667,-71.778,-92.655,5.0,4.0,1.0,-8.05565,-34.95389,False,0.012375176766415377,0.00962232425145186,0.00402355564147032
92,2900,-115.0,-115.0,-115.0,-115.0,-96.33,-94.59,-91.285,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
93,7942,-92.16,-86.97285714285721,-89.5042857142857,-70.08,-78.5975,-84.27,-87.08,-93.01,-97.255,4.0,1.0,4.0,-8.05233,-34.94836,False,0.009624848050747767,0.0037302739845792793,0.00999758470831961
94,2944,-115.0,-115.0,-115.0,-115.0,-100.04,-94.59,-84.2433333333333,-78.2614285714286,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
95,1916,-98.748,-99.67,-98.61,-95.6,-91.2725,-90.7471428571428,-100.03,-99.21,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
96,3126,-103.04,-115.0,-98.56,-115.0,-91.7266666666666,-95.6157142857143,-99.255,-93.51,-115.0,5.0,3.0,3.0,-8.055833999999999,-34.951362,True,0.012430383743070294,0.007309120056482707,0.006558173526217989
97,5403,-105.225,-115.0,-105.21,-115.0,-105.835,-115.0,-92.035,-92.1357142857143,-108.12,5.0,3.0,2.0,-8.055784,-34.951608,True,0.012370212609328666,0.0075155393685377644,0.006309085512181927
98,6753,-85.72,-95.98857142857142,-89.7142857142857,-98.7883333333333,-89.5,-92.60142857142858,-93.2233333333333,-73.742,-89.66,6.0,4.0,1.0,-8.05713,-34.95415,False,0.013877557421968785,0.010383163487109152,0.004163964457104605
99,3813,-106.07,-115.0,-106.67,-104.161666666667,-96.2228571428571,-92.92,-97.43,-93.2766666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
100,9636,-95.27928571428568,-87.81857142857142,-94.1016666666667,-95.48,-103.015,-91.43857142857142,-91.69,-85.00399999999998,-94.6125,2.0,3.0,6.0,-8.046439999999999,-34.94671,False,0.006091346320801717,0.006764314008089563,0.0142853246375434
101,3991,-106.07,-115.0,-106.67,-104.161666666667,-96.8357142857143,-92.3666666666667,-98.2514285714286,-96.9516666666667,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
102,8284,-92.67857142857142,-94.06571428571432,-89.9242857142857,-58.5,-72.3875,-82.44,-93.62,-97.924,-97.6,4.0,1.0,4.0,-8.05178,-34.94783,False,0.009342296291596738,0.0033473966003502846,0.010674104177867693
103,2518,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.9842857142857,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
104,397,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-91.24,-93.2883333333333,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
105,1317,-109.088333333333,-107.2,-107.01,-108.43,-106.015714285714,-103.524285714286,-104.68,-102.96,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
106,4665,-101.28,-115.0,-100.06,-115.0,-98.615,-96.1,-94.42,-94.6175,-115.0,5.0,3.0,2.0,-8.055506,-34.951693,True,0.012089898469383464,0.007492522739373084,0.006209786228208023
107,121,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-90.93,-84.53,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
108,2449,-115.0,-115.0,-115.0,-115.0,-96.33,-92.66833333333332,-82.4533333333333,-78.36,-115.0,5.0,3.0,3.0,-8.055684,-34.951331,True,0.01228223338810961,0.007221406857398423,0.006579077214928061
109,8607,-84.2,-95.1142857142857,-96.27,-99.26,-93.9625,-91.3328571428572,-90.1316666666667,-102.204,-87.83,4.0,7.0,2.0,-8.05078,-34.95973,False,0.01067344836498675,0.015205113087382843,0.004894946373556856
110,1566,-109.088333333333,-107.2,-105.64,-109.54,-105.567142857143,-104.704285714286,-104.23,-104.29,-115.0,5.0,3.0,2.0,-8.05538,-34.951736,True,0.011962913357539847,0.0074900064085416974,0.00616429201125858
111,1984,-98.748,-99.67,-98.61,-97.8,-88.115,-90.68428571428568,-100.03,-91.585,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
112,7113,-95.1414285714286,-97.3871428571429,-93.84714285714291,-98.165,-92.91,-93.07285714285707,-73.0316666666667,-90.57,-91.25,5.0,5.0,1.0,-8.05552,-34.955490000000005,False,0.012593256131757595,0.011133104867922638,0.002418284515930281
113,7362,-89.16,-95.5728571428572,-92.97,-94.8183333333333,-94.985,-95.79,-83.94,-84.63,-97.28,5.0,4.0,2.0,-8.05513,-34.9532,False,0.011771325328952068,0.008817277584384792,0.004703838857783841
114,8507,-94.7157142857143,-94.1157142857143,-96.98,-77.33,-98.74,-95.0342857142857,-97.8733333333333,-98.578,-97.6,4.0,1.0,5.0,-8.051210000000001,-34.94768,False,0.008907665238435157,0.003445353973106771,0.011015466399570692
115,3931,-106.07,-115.0,-106.67,-104.161666666667,-97.3885714285714,-93.39,-97.8142857142857,-94.2283333333333,-115.0,5.0,3.0,2.0,-8.055424,-34.951597,True,0.012010762881683379,0.007374061364000055,0.0063038579457371175
116,2173,-98.748,-97.35,-99.592,-99.37,-91.935,-92.51428571428568,-100.03,-96.85,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
117,8217,-89.91857142857141,-91.4,-89.34,-56.64,-78.4,-76.31142857142859,-90.3916666666667,-93.948,-97.6,4.0,1.0,4.0,-8.05188,-34.94808,False,0.009324054911894687,0.0035545131874843506,0.010405094905866594
118,8303,-90.7028571428571,-93.1957142857143,-92.84,-50.14,-79.525,-94.59,-90.8933333333333,-92.3,-97.6,4.0,0.0,5.0,-8.051739999999999,-34.94641,False,0.010023497393623054,0.0020840211131399012,0.012034803695950128
119,2333,-98.748,-98.16,-99.592,-98.335,-91.935,-92.51428571428568,-100.03,-97.63,-115.0,5.0,3.0,3.0,-8.055494,-34.951316,True,0.012093359004015508,0.007136073990649065,0.006586298808894758
120,573,-115.0,-115.0,-115.0,-115.0,-115.0,-115.0,-94.0357142857143,-89.625,-115.0,5.0,3.0,2.0,-8.055605,-34.951728,True,0.012188035485672457,0.0075603148744005436,0.006178576616017035
